Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/05/1937 00:00,01/06/1937 00:00,1937-05,12.6,G,57.243655,18.378776,,
01/06/1937 00:00,01/07/1937 00:00,1937-06,14.7,G,57.243655,18.378776,,
01/07/1937 00:00,01/08/1937 00:00,1937-07,18.1,G,57.243655,18.378776,,
01/08/1937 00:00,01/09/1937 00:00,1937-08,18.4,G,57.243655,18.378776,,
01/09/1937 00:00,01/10/1937 00:00,1937-09,13.3,G,57.243655,18.378776,,
01/10/1937 00:00,01/11/1937 00:00,1937-10,8.8,G,57.243655,18.378776,,
01/11/1937 00:00,01/12/1937 00:00,1937-11,3.7,G,57.243655,18.378776,,
01/12/1937 00:00,01/01/1938 00:00,1937-12,-1.3,G,57.243655,18.378776,,
01/01/1938 00:00,01/02/1938 00:00,1938-01,0.3,G,57.243655,18.378776,,
01/02/1938 00:00,01/03/1938 00:00,1938-02,1,G,57.243655,18.378776,,
01/03/1938 00:00,01/04/1938 00:00,1938-03,4.4,G,57.243655,18.378776,,
01/04/1938 00:00,01/05/1938 00:00,1938-04,5,G,57.243655,18.378776,,
01/05/1938 00:00,01/06/1938 00:00,1938-05,8.8,G,57.243655,18.378776,,
01/06/1938 00:00,01/07/1938 00:00,1938-06,14.3,G,57.243655,18.378776,,
01/07/1938 00:00,01/08/1938 00:00,1938-07,16.8,G,57.243655,18.378776,,
01/08/1938 00:00,01/09/1938 00:00,1938-08,18.2,G,57.243655,18.378776,,
